ID,Title,Room,Speaker name,Date,Time,Recorded
13536,Technical Artist Roundtable Day 2,S306/307,Jeff Hanna (NVIDIA),Thu 03/20,3:30pm-4:30pm,Not Recorded
13281,From 'Persona' to 'Metaphor: ReFantazio': Creating a Visual Identity for a New Series,W3004/3006,Koji Ise (Atlus),Thu 03/20,3:30pm-4:30pm,Video
13284,Funding Futures Series: Chasing Unicorns: How Venture Funding Really Works,W3005/3007,Jason Della Rocca (Execution Labs) Sigurlina Ingvarsdottir (Behold Ventures) Jonathan Lai (Andreessen Horowitz/a16z) Are Mack Growen (London Venture Partners) Kelly Wallick (1Up Ventures),Thu 03/20,3:30pm-4:30pm,Video
13549,The Discovery of the Perfect NavMesh,W2014,Ben Sunshine-Hill (Havok),Thu 03/20,3:30pm-4:30pm,Video
13550,The ECS Behind 'Space Marine 2',W2005/2007,Sergei Avdeev (Saber Interactive),Thu 03/20,3:30pm-4:30pm,Video
13135,2025 GDC State of the Game Industry Panel,GDC Partner Stage North,Gordon Bellamy (Gay Gaming Professionals) Beth Elderkin (Game Developers Conference (GDC)) Bryant Francis (Game Developer) Elaine Gómez (Latinx in Gaming) Roshelle Ro Patterson (Extraordinary Friends),Thu 03/20,4:00pm-5:00pm,Video
13788,GDC Encounters: Speed Networking,Expo,,Thu 03/20,4:30pm-5:30pm,TBD
13580,Tool Design Roundtable Day 2: Production & Strategy,S312/313,Robin-Yann Storm (Independent),Thu 03/20,5:00pm-6:00pm,Not Recorded
13363,Glitter Fur and Shadows: Character Rendering Technology of 'Sky: Children of the Light',W3001/3003,Oliver Castaneda (thatgamecompany),Thu 03/20,5:00pm-5:30pm,Video
13623,What Indies Need Roundtable (Presented by the IGDA),S301,Robert Madsen (SynaptixGames Chair IGDA Indies Sig),Thu 03/20,5:00pm-6:00pm,Not Recorded
13383,IGDA Annual General Meeting,W2002/2004,Suzanne Freyjadis (International Game Developers Association) Jakin Vela (International Game Developers Association) Parker Wallace (International Game Developer Association (IGDA)),Thu 03/20,5:00pm-6:00pm,Video
13389,Incubation Roundtable (Presented by the IGDA),S304,Sho Sato (iGi / IGDA Incubation SIG),Thu 03/20,5:00pm-6:00pm,Not Recorded
13161,Animation Roundtables Day 2,S314,Shayna Moon (Sanzaru) Euna Park (That's No Moon),Thu 03/20,5:00pm-6:00pm,Not Recorded
13178,Ask Game Lawyers Anything Roundtable Day 2,S306/307,Angelo Alcid (Microsoft Corp.) Ryan Black (DLA Piper (Canada) LLP) Brandon Huffman (Odin Law and Media) Micaela Mantegna (Berkman Klein Center for Internet & Society at Harvard University) Yan Perng (Netflix),Thu 03/20,5:00pm-6:00pm,Not Recorded
13473,Melting Hearts and Quenching Thirst Roundtables: Sex in Games Day 2,S308,Souha Al-Samkari (Truant Pixel LLC) Michelle Clough (Talespinners),Thu 03/20,5:00pm-6:00pm,Not Recorded
13474,Mental Maps Mastery and Metacognition: Game Design Lessons from Education,W2005/2007,Ben Schneider (Worcester Polytechnic Institute),Thu 03/20,5:00pm-5:30pm,Video
13232,Creating Long-Term Sustainable Franchises,W2018,Marco Alessandro Minoli (Slitherine),Thu 03/20,5:00pm-5:30pm,Video
13493,Process Lite: Less Time on Process More Time on Development,W2010/2012,Anna Nguyen (Blind Squirrel Games),Thu 03/20,5:00pm-5:30pm,Video
13506,Rewriting Your Game Career Love Story (Taylor's Version),W2016,Sonia Michaels (Independent),Thu 03/20,5:00pm-5:30pm,Video
13507,Rules of the Game 2025: Uncommon Techniques from Insightful Designers,W3004/3006,Chandana Ekanayake (Outerloop Games) Carla Engelbrecht (Betweened) Noah Falstein (The Inspiracy) Richard Rouse III (FarBridge) Harvey Smith (Independent) Alisha Thayer (Crystal Dynamics),Thu 03/20,5:00pm-6:00pm,Video
13273,Fascinating Rhythm: Bending the Power of Groove To Your Will,W3018,Eli Bishop (Independant) Jason Graves (Jason Graves Music. Inc.) Krisin Naigus (Field of Reeds),Thu 03/20,5:00pm-6:00pm,Video
13275,Empower QA Teams With Multi-Modal AI (Presented by NVIDIA),W3009,Natasha Anisimova (NVIDIA) Logan Herche (NVIDIA),Thu 03/20,5:00pm-6:00pm,TBD
13567,The Voice Designer’s Toolbox: Dialogue in 'Star Wars Outlaws',W3024,Charles Pateman (Massive Entertainment – a Ubisoft Studio),Thu 03/20,5:00pm-6:00pm,Video
13773,23nd Annual Game Audio Network Guild Awards,W3004/3006,Brian Schmidt (Brian Schmidt Studios),Thu 03/20,7:30pm-9:30pm,Not Recorded
13321,Game Career Seminar: Career Trees: Growing Your Career Towards Your Goals,W3005/3007,Jarryd Huntley (Owlchemy Labs),Fri 03/21,9:00am-9:30am,Video
13330,Game Career Seminar: Personal North Star,W3014/3016,Ted DiNola (Meta),Fri 03/21,9:00am-9:30am,Video
13324,Game Career Seminar: Introduction to Performance Optimization,W3014/3016,Rez Graham (Independent),Fri 03/21,10:00am-11:00am,Video
13332,Game Career Seminar: The Japanese Game Industry: Getting Your Foot in the Door,W3005/3007,Taichiro Miyazaki (CyberConnect2 Co.Ltd.),Fri 03/21,10:00am-11:00am,Video
13356,Game Studio Principles: A Case Study,W2006/2008,Jesse Schell (Schell Games LLC),Fri 03/21,10:00am-11:00am,Video
13613,Visual Effects Roundtable Day 3,S314,David Johnson (Undertone FX) Jason Keyser (VFX Apprentice),Fri 03/21,10:00am-11:00am,Not Recorded
13113,Alan Wake 2': Audio Systems in a Game of Two Halves,W3024,Joshua Bell (Remedy Entertainment) Gulli Gunnarsson (Remedy Entertainment),Fri 03/21,10:00am-11:00am,Video
13128,Eggy Party': Server Architecture and Optimization Practices Supporting 40 Million DAU,W2005/2007,Mengfei Li (NetEase Games) Tong Sun (NetEase Games),Fri 03/21,10:00am-11:00am,Video
13384,IGDA Mentor Cafe (Presented by the IGDA),W3000/3002,,Fri 03/21,10:00am-12:00pm,Not Recorded
13147,AI Tools IP Rules: Who Owns the Content?,W3011,David Kocan (Nixon Peabody LLP),Fri 03/21,10:00am-11:00am,Video
13159,An Inclusive Soundscape: Diversity in Game Audio Roundtable Day 3,S308,Noa Beazley (Berklee College of Music) Chase Bethea (Chase Bethea) Jamie Lee (Independent) Nadia Wheaton (Independent),Fri 03/21,10:00am-11:00am,Not Recorded
13421,Justifying Absurd Expenditures on Fonts and Other Silly Features,W2002/2004,Joshua Sawyer (Obsidian Entertainment),Fri 03/21,10:00am-11:00am,Video
13424,Latinx in Games Roundtable (Presented by the IGDA),S301,Elaine Gomez (Latinx in Gaming),Fri 03/21,10:00am-11:00am,Not Recorded
13685,Kids-as-Devs: How to Lead a Kids Game Jam Roundtable (Presented by the IGDA),S304,Krystal Cooper (Rochester Institute of Technology),Fri 03/21,10:00am-11:00am,Not Recorded
13212,Case Study: Managing a #MeToo Moment in the (Post-)Nuclear Age,W2016,Brooke Branch (Arrowhead Game Studios),Fri 03/21,10:00am-11:00am,Video
13231,Crafting the Future: Materials and Texturing in Modern Game Development,W2010/2012,Hugh Chew (Playstation Studios Visual Arts) Trevor Cotich (Digital Extremes) Kurt Kupser (That's No Moon) Javier Perez (Playstation Studios Visual Arts) Martin Pietras (Bethesda Game Studio),Fri 03/21,10:00am-11:00am,Video
13496,Productive and Pragmatic Prototype Programming,W2018,Andrew Fray (Studio Enso),Fri 03/21,10:00am-11:00am,Video
13244,Designing Endings and Balancing Player Expectations: Illustrated by the Epilogue of 'Cyberpunk 2077: Phantom Liberty',W2001/2003,Moritz Lehr (CD PROJEKT RED) Pawel Ochocki (CD PROJEKT RED),Fri 03/21,10:00am-11:00am,Video
13503,Reimagining High Fantasy: The Score to 'Eternal Strands',W3018,Austin Wintory (Austin Wintory),Fri 03/21,10:00am-11:00am,Video
13537,Technical Artist Roundtable Day 3,S306/307,Jeff Hanna (NVIDIA),Fri 03/21,10:00am-11:00am,Not Recorded
13797,ML Roundtable Day 2: In-Game Runtime Features,S312/313,Piermaria Mendolicchio Piermaria Mendolicchio (Google DeepMind),Fri 03/21,10:00am-11:00am,TBD
13544,The Black Designer's Dilemma,W3001/3003,Jabari Alii (Hidden Genius) Kim Belair (Sweet Baby Inc) Pamela Iluore (PlayStation) Carl Varnado (Rancho Solano) Jarory de Jesus (Coquito Games),Fri 03/21,10:00am-11:00am,Video
13300,GPU Raytracing for Audio in Snowdrop,W2014,Alexis Crickx (Ubisoft Annecy) Kasparas Eidukonis (Massive Entertainment - a Ubisoft Studio),Fri 03/21,10:00am-11:00am,Video
13560,The Secret to Narrative-Driven and Short-Term Development in 'Like a Dragon',W3004/3006,Eiji Hamatsu (SEGA) Ryosuke Horii (SEGA),Fri 03/21,10:00am-11:00am,Video
13789,GDC Encounters: Speed Networking,Expo,,Fri 03/21,10:30am-11:30am,TBD
13320,Game Career Seminar: Becoming a Juggler: A Framework for Sustainably Handling Multiple Projects as a Student and Beyond,W3005/3007,Alonso Canales-Echeverria (Smarto Club),Fri 03/21,11:10am-11:40am,Video
13325,Game Career Seminar: Killer Portfolio or Portfolio Killer Part 1: Advice from Industry Artists,W3014/3016,Greg Foertsch (Bit Reactor),Fri 03/21,11:10am-12:10pm,Video
13602,Unlocking Gamer Motivations: Insights from 1.75+ Million Players Over a Decade,W2001/2003,Nick Yee (Quantic Foundry),Fri 03/21,11:30am-12:00pm,Video
13610,Visceral Sound on Tiny Speakers: The VR Audio of Indie Game 'UNDERDOGS',W3024,Idan Egozy (One Hamsa),Fri 03/21,11:30am-12:00pm,Video
13360,Gaussian Splatting with Unreal Engine,W2016,Adam Andrzejczak (Mighty Koi),Fri 03/21,11:30am-12:00pm,Video
13624,What Publishing a Book Taught Me About Publishing Video Games,W3011,Karah Sutton (PikPok),Fri 03/21,11:30am-12:00pm,Video
13629,When Playtesters Are Children: Lessons in Patience and Play,W2006/2008,Kelly Tran (The Believer Company),Fri 03/21,11:30am-12:00pm,Video
13131,Monument Valley 3': Understanding the Past to Create a Modern Sequel,W3004/3006,Emily Brown (ustwo games),Fri 03/21,11:30am-12:00pm,Video
13142,Crafting Sabacc in 'Star Wars Outlaws',W2005/2007,Jean-Baptiste Siraudin (Ubisoft),Fri 03/21,11:30am-12:00pm,Video
13143,A Score for Wizardry: World-Building Through Music,W3018,Winifred Phillips (Generations Productions LLC),Fri 03/21,11:30am-12:00pm,Video
13146,AI Roundtables Day 3,S308,Neil Kirby (The Ohio State University),Fri 03/21,11:30am-12:30pm,Not Recorded
13162,Animation Roundtables Day 3,S314,Shayna Moon (Sanzaru) Euna Park (That's No Moon),Fri 03/21,11:30am-12:30pm,Not Recorded
13679,Games User Research Roundtable (Presented by the IGDA),S304,Mei Cheng (Independent),Fri 03/21,11:30am-12:30pm,Not Recorded
13179,Ask Game Lawyers Anything Roundtable Day 3,S306/307,Angelo Alcid (Microsoft Corp.) Ryan Black (DLA Piper (Canada) LLP) Brandon Huffman (Odin Law and Media) Micaela Mantegna (Berkman Klein Center for Internet & Society at Harvard University) Yan Perng (Netflix),Fri 03/21,11:30am-12:30pm,Not Recorded
13451,Local Game Community Organizers Roundtable,S312/313,Michael Lee (Another Axiom) Daniel Lin (Schell Games) Nickie Maxine (SIDIA - Institute of Science and Technology) Sandra Castro Pinzon (Tan Grande y Jugando),Fri 03/21,11:30am-12:30pm,Not Recorded
13486,Power of the Press: A Guide for Whistleblowing to Investigative Journalists,W2018,Bryant Francis (Game Developer),Fri 03/21,11:30am-12:00pm,Video
13498,Queers in the Games Industry Roundtable (Presented by the IGDA),S301,Sarah Slovak (Lunacy Studios / IGDA LGBTQ+ SIG),Fri 03/21,11:30am-12:30pm,Not Recorded
13502,Read Your Lead's Mind!,W2014,Katie Chironis (Sony Interactive Entertainment),Fri 03/21,11:30am-12:00pm,Video
13512,Six Pillars of Impactful Onboarding,W2010/2012,Lindsay Thacker (Riot Games),Fri 03/21,11:30am-12:00pm,Video
13520,Stick to It: Creating a UI Identity for 'LEGO Horizon Adventures',W3001/3003,Chris Francis (Studio Gobo),Fri 03/21,11:30am-12:00pm,Video
13276,Flex and Fun: Graphics Magic in 'ASTRO BOT',W2002/2004,Tai Yamaguchi (Team ASOBI Sony Interactive Entertainment),Fri 03/21,11:30am-12:00pm,Video
13331,Game Career Seminar: STR DEX and INT: A Genre-Spanning Way to Think About Gameplay,W3005/3007,Joseph Shely (Blizzard Entertainment),Fri 03/21,11:50am-12:20pm,Video
13790,GDC Encounters: Speed Networking,Expo,,Fri 03/21,12:00pm-1:00pm,TBD
13138,31st Annual IASIG Town Hall,W3024,Dave Berol (Surfaceink Product Design & Development) Athan Billias (MIDI2Marketing) Steve Horowitz (IASIG/GAI) Tom Poole (JUCE / ADC) Pat Scandalis (moForte Inc),Fri 03/21,12:15pm-1:15pm,Not Recorded
13294,G.A.N.G. Demo Derby: Music,W3018,Andrew Brassell (Sound Lab a Keywords Studio) Edouard Brenneisen (EB Music LLC) Jason Hayes (Another Axiom Inc.) Paul Lipson (Formosa Group) John Robert Matz (Independent),Fri 03/21,12:15pm-2:15pm,Video
13323,Game Career Seminar: Industry at a Crossroads: Union Experiences in Video Games,W3005/3007,Samuel Cooper (Blizzard Entertainment) Autumn Mitchell (Zenimax/Bethesda) Simon Prefontaine (Bethesda Game Studio) Tom Smith (Communications Workers of America) Taylor Welling (Bethesda Game Studio),Fri 03/21,1:30pm-2:30pm,Video
13581,Tool Design Roundtable Day 3: User Research,S312/313,Robin-Yann Storm (Independent),Fri 03/21,1:30pm-2:30pm,Not Recorded
13327,Game Career Seminar: Multiclass Your Career in Games,W3014/3016,Liam Esler (Summerfall Studios) Amanda Farough (F-Squared) Son M (Perfect Garbage) Fawzi Mesmar (Ubisoft) Abubakar Salim (Surgent Studios),Fri 03/21,1:30pm-2:30pm,Video
13357,Game Trailer Microtalks,W3001/3003,Christopher Bennison (DualNorth Studios) Caoimhe Carty (Independent) Katrina Dodge (Evolve Originals) Emily Kolm (Evolve PR) Derek Lieu (Derek Lieu Creative) Ashley Ruhl (Broadsword Online Games) Saim Siddique (Independent) Matthew Strack (Raven Software) Dino Tarvainen (Trailer Goblin) Jason White (Buddha Jones),Fri 03/21,1:30pm-2:30pm,Video
13191,Automated Testing Roundtables Day 3: Implementation,S306/307,Andrew Fray (Studio Enso),Fri 03/21,1:30pm-2:30pm,Not Recorded
13452,Localization Roundtable (Presented by the IGDA),S301,Julia Gstoettner (exp:lore / Co-Chair Localization SIG),Fri 03/21,1:30pm-2:30pm,Not Recorded
13197,Behind a Hundred Million Mini-Games: Why Everyone Loves Creating Games in 'Eggy Party',W2018,Teng Shao (NetEase Games),Fri 03/21,1:30pm-2:30pm,Video
13198,Behind the Screens: Optimizing Production for Remote Teams Roundtable (Presented by the IGDA),S304,Sophie Galley (Distance Over Time Studio) Ashley Phipps (Borderless Studios),Fri 03/21,1:30pm-2:30pm,Not Recorded
13208,Building Scaling and Maintaining 'Sea of Thieves' Live Services,W2002/2004,Matt Cavanagh (Rare Ltd),Fri 03/21,1:30pm-2:30pm,Video
13465,Making Games for Kids Roundtable Day 2,S314,Carla Engelbrecht (Betweened),Fri 03/21,1:30pm-2:30pm,Not Recorded
13466,Making Player Data Work in Post-Launch Roundtable Day 3,S308,Seb Long (Player Research),Fri 03/21,1:30pm-2:30pm,Not Recorded
13229,Crafting Compelling Performances: The Actor-Director Partnership in Performance Capture,W3004/3006,Steve Kniebihly (Independent) Neil Newbon (Performance Captured Ltd London),Fri 03/21,1:30pm-2:30pm,Video
13271,F.A.C.U.L.: The First FPS AI Companion Who Understands Human Language,W2016,Elvis Liu (Tencent Games),Fri 03/21,1:30pm-2:30pm,Video
13791,GDC Encounters: Speed Networking,Expo,,Fri 03/21,1:30pm-2:30pm,TBD
13286,Funding Futures Series: The Evolving Role of Publishers,W2005/2007,John Buckley (Pocketpair) Matt Charles (Cooldown Games) Jason Della Rocca (Execution Labs) Steve Escalante (Digital Bandidos) Snow Rui (Hooded Horse),Fri 03/21,1:30pm-2:30pm,Video
13555,The Impact of Implementing Core Values,W2014,Colin Walder (CD PROJEKT RED) Marta Wozniak (CD PROJEKT RED),Fri 03/21,1:30pm-2:30pm,Video
13326,Game Career Seminar: Killer Portfolio or Portfolio Killer Part 2: Portfolio Reviews,W3000/3002,Hector Antunez (Bit Reactor) Greg Foertsch (Bit Reactor) Jeffrey Johnson (inXile Entertainment) David Johnson (UndertoneFX) Jessica Kutrakun (Hypixel Studios) Jade Law (Wardog Studios) Sarah LeBlanc (Bit Reactor) Piero Macgowan (Bit Reactor) Gaurav Mathur (E-Line Media) Rembert Montald (Lightspeed LA) Jeff Parrott (Blizzard) Inmar Salvatier (Maxis) Jeff Skalski (Yellow Brick Games) Daanish Syed (Bit Reactor) David Yee (Unannounced),Fri 03/21,2:00pm-5:00pm,Video
13268,Experimental Games Showcase,W2001/2003,Alistair Aitcheson Alistair Aitcheson (The Incredible Playable Show) Chia Amisola Chia Amisola (Independent) K.K. Dream K.K. Dream (WATERBOX) Patrick Collin Eye Patrick Collin Eye (Et Al Games) Mike Jasoni Mike Jasoni (Graceful Decay LLC) Jenny Jiao Hsia Jenny Jiao Hsia (Hexecutable) Akuma Kira Akuma Kira (KIRA LLC) Carol Mertz Carol Mertz (Independent) Cadence Phoenix (WATERBOX) Adam Robinson-Yu Adam Robinson-Yu (Whippoorwill) Liz Ryerson Liz Ryerson (ella guro) Doug Shannon Hanford Lemoore (Graceful Decay LLC) Justin Smith Justin Smith (Independent) Arvi Teikari Arvi Teikari (Hempuli) AP Thomson AP Thomson (Hexecutable) Jonathan West Jonathan West (Hobbyist),Fri 03/21,2:00pm-4:00pm,Video
13568,The Voices of 'Senua's Saga: Hellblade II': From Binaural Recording to Creative Manipulation,W3018,Daniele Galante (Ninja Theory),Fri 03/21,3:00pm-4:00pm,Video
13319,Game Audio Programmer Roundtable Day 3: Free-for-All,S314,Tomas Neumann (Independent) Guy Somberg (Echtra Games),Fri 03/21,3:00pm-4:00pm,Not Recorded
13584,Tools Roundtable Day 3: Build,S308,Geoff Evans (NVIDIA),Fri 03/21,3:00pm-4:00pm,Not Recorded
13329,Game Career Seminar: Pave Your Path and You Can Eat Ramen Every Day,W3014/3016,Tyler Coleman (Retora Games) Melody Geiger (Merge Conflict Studio),Fri 03/21,3:00pm-3:30pm,Video
13333,Game Career Seminar: You Belong Here: Breaking In and Thriving in a Challenging Job Market,W3005/3007,Josh Delson (Unexpected Accessories LLC) Dr. Jenn Killham (TVETM Institute) Sanjay Madhav (University of Southern California (USC)) Feras Musmar (TTK Games),Fri 03/21,3:00pm-4:00pm,Video
13625,What Was That Noise?! Creative UI Sound Design with Intention,W3024,Jonathan Bell (Formosa Interactive UK),Fri 03/21,3:00pm-4:00pm,Video
13626,What's New in Game History: 2025,W2006/2008,Kendra Albert (Harvard Cyberlaw Clinic) Henry Lowood (Stanford University Libraries) Laine Nooney (New York University) Phil Salvador (Video Game History Foundation) Jason Scott (Internet Archive),Fri 03/21,3:00pm-4:00pm,Video
13116,Delta Force': Performant High-Quality Terrain and Biome Technology for PC and Mobile,W2018,Hang Jiao (Tencent Games) Lichuan Wang (Tencent Games),Fri 03/21,3:00pm-4:00pm,Video
13730,The Great Engine Debate Roundtable (Presented by the IGDA),S304,Daya Singh (PlayEveryWare / Engineering SIG Board Member),Fri 03/21,3:00pm-4:00pm,Not Recorded
13225,Controlled Chaos in the Writer's Room of '1000xRESIST',W2002/2004,Remy Siu (sunset visitor),Fri 03/21,3:00pm-4:00pm,Video
13494,Production Traps: How Producers and Leaders Get Stuck,W2014,Benjamin Carcich (Valarin Inc. Building Better Games),Fri 03/21,3:00pm-4:00pm,Video
13249,Dressed to Quest: Achieving Dynamic Efficient Characters in 'Kingdom Come: Deliverance II',W2010/2012,Gabor Molnar (Warhorse Studios),Fri 03/21,3:00pm-4:00pm,Video
13534,Teaching Nix to Behave in 'Star Wars Outlaws',W3004/3006,Simon Abou Assi (Massive Entertainment – a Ubisoft Studio) Juan Miguel Lechuga Pérez (Massive Entertainment – a Ubisoft Studio) Sarah Schulze (Massive Entertainment – a Ubisoft Studio),Fri 03/21,3:00pm-4:00pm,Video
13801,The Future of Narrative Design and Game Writing Roundtable (Presented by the IGDA),S301,Richard Dansky (Romero Games),Fri 03/21,3:00pm-4:00pm,Not Recorded
13554,The Game Maker's Zodiac: A Team-Building Tool,W2005/2007,Isaque Sanches (Ubisoft),Fri 03/21,3:00pm-4:00pm,Video
13558,The Product Manager's Guide to Strategic Game Teardowns,W3001/3003,Oindrila Mandal (Electronic Arts),Fri 03/21,3:00pm-3:30pm,Video
13322,Game Career Seminar: How to Apply for an Indie Game Job,W3014/3016,Shawn Alexander Allen (NuChallenger) Nathan Bosia (Work With Indies) Leyla Johnson (Mohawk Games) Jennifer Schneidereit (Nyamyam) Brandon Sheffield (Necrosoft Games),Fri 03/21,3:40pm-4:40pm,Video
13328,Game Career Seminar: Paint Me a Picture Sell Me a Story,W3005/3007,David Ventura (Ichigoichie),Fri 03/21,4:10pm-4:40pm,Video
